fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month
0,0.2,0.46177438,-1,35,20,0.025308916,-0.6896709,AD,584,1948.7655996258904,6943.338,6416.422,2,20,CA,112,1,BC,0,1,1,0,200.0,0,INTERNET,6.599856,linux,1,1,0,0
0,0.1,0.3687454,-1,200,30,0.008744481,49.00282,AA,1250,7865.544227154615,4505.431,5443.7095,142,4,CA,139,0,BE,0,0,21,1,200.0,0,INTERNET,3.7398522,windows,1,1,0,1
0,0.9,0.3818666,93,9,30,0.00043373817,-0.70637816,AC,649,3173.89934072956,4516.7085,4380.2944,0,17,CA,224,0,BA,0,1,-1,1,1500.0,0,INTERNET,1.5444627,linux,0,1,0,1
0,0.6,0.095823444,25,10,40,0.9604781,-1.1730804,AC,1513,2832.223769591117,5746.9995,6402.0083,0,7,CA,175,0,BC,0,1,-1,0,200.0,0,INTERNET,5.5317273,linux,0,1,0,0
0,0.1,0.2605627,10,6,20,1.411721,-0.6750311,AB,780,7677.965824325629,6877.9067,6749.0728,4,22,CA,68,1,BC,1,1,20,0,200.0,1,INTERNET,10.148388,linux,1,1,0,2
0,0.2,0.01159501,201,10,50,0.009756676,-1.2979438,AC,3317,3162.853603759252,4040.8716,6324.018,0,1,CF,205,0,BB,1,0,-1,0,1500.0,0,INTERNET,2.6626213,windows,1,1,0,0
0,0.9,0.3814091,10,12,40,11.199694,51.200417,AA,1427,2449.438375155374,3892.2493,4412.8022,14,12,CA,134,0,BC,0,1,3,0,200.0,0,INTERNET,7.1558404,other,0,1,0,6
0,0.7,0.59488314,-1,36,30,0.0063568293,37.162045,AA,1541,5572.290863979422,6171.5103,3127.056,51,14,CA,173,0,BA,1,1,30,0,500.0,0,INTERNET,9.303262,other,1,1,0,7
0,0.3,0.66854924,-1,249,10,70.64236,-0.5676391,AC,1904,4145.239816086936,3502.4385,4373.3096,0,6,CA,219,1,BE,0,1,-1,0,200.0,0,INTERNET,3.4886465,windows,0,1,0,5
0,0.7,0.7223303,-1,66,20,0.004787058,-0.6930943,AC,702,8705.402458964756,5488.149,5305.7896,1,13,CD,32,1,BC,0,1,30,0,200.0,0,INTERNET,4.676083,windows,1,1,0,1
0,0.6,0.63268864,103,5,30,0.029169694,-0.81885535,AB,1316,4476.853837439337,8990.222,5344.0825,1,5,CA,149,1,BC,0,1,11,0,200.0,0,INTERNET,2.2795558,other,1,1,0,2
0,0.1,0.99708706,161,30,30,0.00079081935,-0.383049,AB,1106,9790.797006260724,6190.785,5439.005,11,10,CB,112,1,BE,1,1,28,1,200.0,0,INTERNET,2.913005,linux,0,1,0,1
0,0.9,0.7567191,-1,55,40,0.023296567,-1.2215474,AB,589,4509.041299311034,5026.2837,4387.1084,1,14,CA,178,0,BA,0,1,31,0,1000.0,0,INTERNET,5.5670295,other,1,1,0,4
0,0.4,0.31406713,-1,204,20,0.008157151,32.644012,AA,3592,5213.790411927569,5836.28,4413.3228,0,11,CE,146,0,BE,0,1,30,0,200.0,0,INTERNET,5.8491445,other,0,1,0,6
0,0.8,0.50561047,8,25,30,2.0970562,-0.7910639,AC,1037,4690.249930157402,5284.401,4719.2197,1,2,CA,207,1,BC,1,0,-1,0,1500.0,0,INTERNET,7.13542,other,0,1,0,4
0,0.9,0.21435457,-1,53,40,0.015821936,-0.7776956,AC,1893,5808.197574219767,2861.8452,4239.934,0,9,CA,200,0,BA,1,1,-1,1,1500.0,0,INTERNET,2.4305036,other,1,1,0,6
0,0.1,0.22551556,50,95,30,0.031336505,-1.0375556,AB,902,5035.480282253394,2347.443,4377.917,12,7,CA,135,0,BB,1,0,28,1,500.0,0,INTERNET,4.020378,windows,1,1,0,4
0,0.7,0.66628253,-1,92,30,0.016759241,-0.70174,AD,1420,685.2147875564365,4937.5347,5507.715,12,13,CA,108,0,BA,0,1,1,0,200.0,0,INTERNET,8.434113,macintosh,0,1,0,2
0,0.9,0.626197,-1,65,30,0.00879951,-0.9321336,AB,1129,4686.595101566386,3378.1401,4346.8696,92,8,CD,71,0,BE,1,1,1,0,200.0,0,TELEAPP,2.1814759,other,0,1,0,4
0,0.6,0.24629626,291,9,60,1.2242113,-0.9572191,AC,1779,7877.390492342064,5972.1167,4895.5034,0,7,CA,123,0,BB,0,1,-1,1,500.0,0,INTERNET,9.894821,windows,0,1,0,3
0,0.8,0.2579243,-1,167,40,0.0089835,-0.89093876,AB,4651,12542.364951348203,6290.985,5978.6055,1390,11,CA,147,0,BE,0,1,25,1,200.0,0,INTERNET,3.7387698,other,1,1,0,0
0,0.2,0.78350997,-1,157,20,0.0052659046,45.321125,AA,1150,5321.430779510896,3892.4365,4559.5737,21,11,CA,127,0,BE,0,1,30,0,200.0,0,INTERNET,3.225696,other,1,1,0,6
0,0.8,0.8796975,-1,11,40,0.021139504,-1.1087894,AC,422,4603.831523170736,1885.1863,3194.2307,3,10,CA,123,0,BB,0,1,-1,0,200.0,1,INTERNET,24.983252,windows,1,1,0,7
0,0.9,0.17288208,-1,72,40,0.009745217,-1.1235042,AB,979,9764.19751539084,5259.1177,4822.2925,47,12,CA,86,0,BC,0,1,30,0,200.0,0,INTERNET,3.7777374,other,0,1,0,4
0,0.5,0.5339964,-1,82,20,0.004684659,-0.7622989,AC,3221,9840.671770443323,4875.884,5603.4194,0,12,CA,229,0,BE,0,1,-1,0,200.0,0,INTERNET,1.291633,other,0,1,0,1
0,0.9,0.36766082,-1,135,60,0.031062221,2.0160067,AA,968,3417.742797202696,3497.4216,3691.8655,14,7,CA,192,1,BA,0,1,30,0,1000.0,0,INTERNET,5.2285357,windows,1,1,0,6
0,0.9,0.2653034,-1,33,30,0.0106513435,-1.0280607,AB,463,1840.1471880119373,3658.9597,4217.4785,17,7,CA,249,1,BC,0,1,1,0,1000.0,0,INTERNET,4.7681766,other,1,1,0,6
0,0.8,0.40842804,46,9,40,0.013719498,-0.858154,AC,1404,10699.581060072793,7057.184,5556.1978,1,10,CA,103,0,BA,0,1,-1,0,1000.0,0,INTERNET,5.440174,linux,1,1,0,1
0,0.4,0.7853094,-1,27,40,0.0011131967,-0.71384525,AB,2938,12793.876630254275,7515.235,5396.0103,30,13,CA,270,1,BE,0,1,30,0,200.0,0,INTERNET,5.1614103,linux,1,1,0,1
0,0.5,0.68531674,-1,32,20,0.018723512,-0.65025806,AD,1423,8230.260664297914,5721.034,5133.028,4,22,CA,4,0,BC,1,1,1,0,200.0,0,INTERNET,1.3675107,other,1,1,0,3
0,0.1,0.18299383,-1,121,20,0.009666855,-0.46119338,AC,1122,4606.925665417309,3613.993,4229.862,0,9,CB,101,0,BE,0,1,-1,0,200.0,0,INTERNET,6.147674,other,1,1,0,5
0,0.4,0.89380765,-1,43,20,0.0055734143,-1.0686204,AD,932,6736.837839290208,5655.8223,4830.9585,15,22,CA,197,0,BC,0,1,26,0,500.0,0,INTERNET,3.1984868,other,0,1,0,4
0,0.9,0.9147998,-1,166,50,0.033049185,-1.2302049,AC,876,8895.247310164847,6878.481,5304.8604,0,4,CB,233,0,BC,1,1,-1,0,1500.0,0,INTERNET,6.0442457,windows,0,1,0,1
0,0.9,0.14948681,23,7,30,0.0034997424,10.581266,AA,958,3924.079433884817,6085.9976,5266.454,34,18,CF,59,1,BC,0,1,1,0,200.0,0,INTERNET,1.75284,linux,0,1,0,1
0,0.6,0.32331216,-1,50,40,0.0066116396,-0.60357845,AB,1700,4876.027916068008,4806.4575,5022.909,11,9,CB,136,1,BC,0,1,1,0,200.0,0,INTERNET,6.4690742,linux,1,1,0,3
0,0.3,0.73544437,-1,50,20,0.007122028,-0.7118488,AB,1565,7976.982722616823,5020.9775,4392.5825,3,12,CA,97,0,BE,0,1,15,1,200.0,0,INTERNET,5.140755,linux,0,2,0,4
0,0.8,0.04984471,-1,37,40,0.011395345,-0.97646016,AB,1323,2330.782362549048,3659.3438,3573.4673,20,7,CB,79,0,BC,1,1,1,1,200.0,0,INTERNET,4.5738864,linux,1,1,0,4
0,0.5,0.8972156,-1,174,50,0.015046783,-1.1936466,AD,1249,4682.028758388733,4707.554,4110.265,12,2,CA,197,1,BA,1,0,25,0,1000.0,0,INTERNET,3.7666287,windows,1,1,0,1
0,0.4,0.5367979,-1,39,20,0.00080819207,-0.55729324,AB,1881,5869.535113594431,5790.273,6529.706,22,14,CA,75,1,BC,0,1,5,0,200.0,0,INTERNET,5.504253,other,0,1,0,0
0,0.2,0.15910953,181,9,40,13.093927,-0.66296816,AC,2940,7934.457477849504,6911.4214,4692.0874,0,5,CA,99,1,BA,0,1,-1,0,200.0,0,INTERNET,22.057686,linux,1,1,0,3
0,0.9,0.15592103,-1,88,50,0.044805918,38.17689,AA,4567,10796.561765084243,9171.072,4846.0405,285,6,CA,43,0,BE,1,1,30,0,200.0,0,INTERNET,1.9399686,other,1,1,0,3
0,0.7,0.16275653,-1,84,70,0.008225195,12.970334,AA,929,4289.966560041185,3793.875,4321.569,19,2,CC,64,1,BB,1,1,30,1,200.0,0,INTERNET,1.9080281,linux,0,1,0,6
0,0.9,0.91589975,-1,284,30,0.015224615,45.468063,AA,953,3208.736473148528,3634.8313,5196.82,1544,2,CA,299,0,BA,0,1,30,0,1500.0,0,INTERNET,4.708985,other,0,1,0,6
0,0.5,0.45269212,56,93,30,0.016074415,-0.83044815,AB,738,3902.534955385288,3046.8496,3064.9016,1320,2,CA,123,0,BC,1,1,30,1,200.0,0,INTERNET,11.764805,linux,1,1,0,7
0,0.2,0.06490824,-1,80,20,0.0029061055,-0.8428084,AB,3954,4730.337994538002,2888.871,4279.7324,27,18,CA,83,1,BB,1,1,30,0,200.0,0,INTERNET,4.4505525,other,0,1,0,5
0,0.9,0.40431312,28,10,20,71.939514,-0.7129584,AC,750,2642.82143374672,4765.537,4393.9487,0,10,CA,112,1,BC,0,1,-1,0,500.0,0,INTERNET,14.991075,linux,0,1,0,3
0,0.9,0.061233144,10,5,20,0.027355205,-1.2694844,AB,1580,7806.210852044829,4927.8525,4919.3633,637,18,CA,48,1,BC,0,1,1,1,200.0,0,INTERNET,3.4013674,linux,0,1,0,3
0,0.6,0.3628663,-1,379,20,0.010217307,39.105957,AA,1785,7175.763924843081,5454.2744,5152.6514,15,13,CE,45,0,BE,0,1,21,0,200.0,0,INTERNET,3.5501091,other,0,1,0,2
0,0.7,0.56881297,-1,24,30,0.008488758,31.2855,AB,784,2839.115420350652,4237.4453,4777.748,2112,10,CA,170,1,BB,0,1,30,0,2000.0,0,INTERNET,4.235151,macintosh,1,1,0,3
0,0.7,0.8097739,-1,40,30,0.0016124818,-1.6101741,AA,1628,5956.729746626816,4272.2847,5165.0215,2,17,CB,26,0,BC,0,1,11,0,200.0,0,INTERNET,12.317588,other,0,1,0,2
0,0.2,0.832388,-1,225,60,0.026528016,-1.1511728,AB,998,5060.366063249603,3661.5942,4229.8716,0,3,CC,177,1,BB,1,1,-1,1,200.0,0,INTERNET,18.149874,windows,1,1,0,6
0,0.9,0.7543706,-1,177,50,0.023720754,-0.9612265,AB,1257,5269.476563835605,3230.0146,4370.1055,390,4,CC,228,1,BB,1,1,25,1,1500.0,0,INTERNET,1.2659564,linux,1,1,0,5
0,0.4,0.27889794,11,6,50,9.10354,-0.7648412,AC,3587,5226.181184628034,3403.166,4929.555,1,19,CA,69,1,BB,1,0,-1,0,200.0,0,INTERNET,10.612576,linux,0,1,0,4
0,0.8,0.2665966,-1,60,20,0.010141691,-0.60808796,AB,3430,6890.474099936108,5144.7686,6295.1143,0,14,CA,134,0,BE,0,1,25,0,200.0,0,INTERNET,1.7244064,other,1,1,0,0
0,0.9,0.1531393,-1,43,30,0.03272362,-1.1120151,AD,774,1265.4042025060007,5259.9385,4369.3745,4,5,CB,58,0,BC,0,1,1,0,200.0,0,INTERNET,4.3086777,other,0,1,0,4
0,0.8,0.7512327,11,50,20,0.020679541,41.14119,AA,2243,4974.845919245327,6537.6772,3954.6128,37,10,CA,118,0,BD,0,1,21,0,200.0,0,INTERNET,19.285894,other,0,1,0,6
0,0.6,0.5812308,-1,31,50,0.031213447,-1.2579191,AB,3922,8234.969615925153,3800.2449,4873.815,1335,7,CA,74,1,BC,1,1,28,0,500.0,0,INTERNET,6.750237,linux,0,1,0,0
0,0.9,0.2839954,25,33,30,0.007486137,-0.6883204,AC,1117,5979.406235179758,3636.7139,4452.029,1,8,CA,179,1,BA,0,1,-1,0,500.0,0,TELEAPP,3.8073926,other,1,1,0,6
0,0.1,0.44704878,62,6,60,0.03186554,50.260487,AA,996,6329.7279431592615,4621.4775,5947.528,2,4,CC,198,1,BC,1,1,1,0,500.0,0,INTERNET,9.761668,linux,1,2,0,0
0,0.3,0.7076005,-1,31,20,0.0014477435,-1.5118386,AB,723,14264.702918646086,6003.503,3166.5566,0,15,CA,202,0,BE,0,1,1,0,1500.0,0,INTERNET,37.459217,linux,1,1,0,1
0,0.9,0.25928995,-1,82,40,66.38801,-1.0988536,AC,2929,11348.12468593567,5039.7334,5524.8696,0,9,CA,134,0,BC,0,1,-1,0,200.0,0,INTERNET,17.002981,other,1,1,0,2
0,0.9,0.7831585,-1,15,30,0.018400092,-0.938661,AB,1243,10071.526437315848,5966.623,4974.497,27,7,CA,264,0,BC,1,1,31,0,2000.0,0,INTERNET,2.971798,windows,1,1,0,4
0,0.6,0.04695006,-1,252,20,0.026514623,-0.67942727,AB,2904,6309.814351907063,5262.1807,5435.8457,10,24,CA,161,0,BB,1,1,15,0,200.0,0,INTERNET,3.9982796,other,1,1,0,1
0,0.2,0.57741004,-1,75,20,0.0007452359,-0.6072852,AB,999,14177.531771216518,6941.6016,5628.554,15,12,CB,107,0,BE,0,1,30,0,200.0,0,INTERNET,4.143934,other,1,1,0,1
0,0.1,0.9112683,-1,129,20,0.034090057,-0.54482573,AC,503,10174.002563076974,5025.6104,5109.688,0,13,CA,124,1,BC,1,1,-1,0,200.0,0,INTERNET,8.333021,macintosh,1,1,0,3
0,0.1,0.5992727,-1,337,30,0.0030066932,-1.0016067,AC,3225,3721.417357546384,3273.8223,3032.5342,1,10,CA,75,1,BE,0,1,-1,1,200.0,0,INTERNET,2.0846426,linux,0,1,0,3
0,0.1,0.716485,-1,180,40,0.019581543,-0.9903901,AB,988,1642.6603778341591,3212.5017,4951.131,33,2,CA,164,1,BB,1,1,31,0,200.0,0,INTERNET,5.548282,windows,1,1,0,4
0,0.6,0.7159858,-1,253,50,6.803807,12.240246,AA,1927,7923.748897322424,6036.802,6693.831,30,3,CA,208,0,BA,0,1,30,1,200.0,0,INTERNET,5.7116256,other,0,1,0,0
0,0.6,0.09694277,-1,28,30,0.027785227,-0.61158967,AB,3480,5925.516268367425,4466.994,4875.714,13,15,CA,119,1,BC,0,1,30,0,200.0,0,INTERNET,1.5513401,windows,1,1,0,3
0,0.2,0.89485836,-1,22,20,0.0060415748,-0.77006704,AB,4718,6035.254391974727,3492.7996,5448.9097,8,15,CA,124,1,BC,0,1,21,0,500.0,0,INTERNET,3.5452595,windows,0,1,0,2
0,0.7,0.7709875,-1,55,30,0.028446186,-1.4929135,AB,552,1218.7133729626394,2011.4004,3116.1167,6,11,CA,234,1,BC,1,1,15,0,1000.0,0,INTERNET,5.9734826,other,1,1,0,7
0,0.4,0.8914466,-1,30,50,0.011767679,-1.2892249,AB,3253,1082.8952546202906,2980.0627,4252.81,8,5,CA,188,0,BC,0,1,15,0,200.0,0,INTERNET,10.266633,windows,0,1,0,5
0,0.1,0.9372798,-1,71,30,0.022884522,-1.2537395,AC,1476,10603.856106970969,7029.1084,5444.5576,7,13,CA,40,0,BB,0,1,-1,0,200.0,0,INTERNET,15.6042595,linux,1,1,0,1
0,0.2,0.64263266,-1,35,30,0.043527864,-1.9738849,AB,1163,10527.360977708457,5847.437,4393.457,12,4,CA,109,0,BA,1,1,1,0,200.0,0,INTERNET,2.0553317,other,0,1,0,5
0,0.8,0.6127155,-1,26,50,0.01792923,-1.3604712,AC,839,4109.161338636231,2567.298,3870.816,1,2,CC,89,0,BB,1,1,-1,1,200.0,0,INTERNET,1.4099268,other,0,1,0,6
0,0.4,0.71732056,120,10,20,0.022746122,-1.1409515,AB,3713,1523.3227868713434,5410.4346,4104.8105,0,6,CF,199,0,BB,0,1,1,0,500.0,0,INTERNET,3.4517581,other,1,1,0,4
0,0.5,0.17390706,106,13,20,0.011005219,53.711376,AA,4022,11800.374631984529,5834.304,6039.635,3,14,CA,145,0,BE,0,1,25,0,200.0,0,INTERNET,4.8167048,windows,1,1,0,0
0,0.8,0.09046457,-1,369,60,0.008698334,50.11956,AA,1105,4589.278308754417,4099.2944,5355.7407,1,2,CC,253,0,BA,1,0,2,0,1500.0,0,INTERNET,16.81639,linux,0,1,0,1
0,0.3,0.47185755,286,6,20,0.7912606,28.152802,AA,701,10138.05785178008,6816.083,4797.4414,31,9,CA,115,0,BC,0,1,21,0,200.0,0,INTERNET,12.528785,macintosh,0,1,0,3
0,0.4,0.72876,-1,60,20,0.012474497,-1.5833926,AC,1742,2093.72794443531,3017.9985,4353.7197,0,7,CA,155,1,BE,0,1,-1,0,200.0,0,INTERNET,9.019985,windows,0,1,0,4
0,0.9,0.059975825,29,2,30,0.0124368565,-0.39199725,AD,645,10895.675036932596,5534.4355,5155.772,37,13,CB,147,1,BC,0,1,30,0,200.0,0,INTERNET,2.9456253,other,1,1,0,3
0,0.6,0.08556598,61,4,30,0.006035265,-1.5914786,AB,785,3174.941717591255,2496.46,5970.6475,6,10,CA,30,1,BC,0,1,28,0,200.0,0,INTERNET,3.682101,windows,1,1,0,0
1,0.9,0.5925841,-1,24,50,0.032452077,-1.0789019,AD,757,873.800355089485,3475.75,3147.602,18,5,CA,331,1,BA,0,1,25,0,2000.0,0,INTERNET,4.5528574,windows,1,1,0,7
0,0.7,0.6040649,-1,46,20,0.00045549293,26.500631,AA,1075,7751.527829571188,5328.7056,4326.351,11,12,CA,170,1,BC,0,1,26,0,200.0,0,INTERNET,9.419536,other,1,1,0,4
0,0.6,0.47543746,-1,51,40,14.85454,25.51669,AA,2829,8372.524135863128,5050.717,4363.901,15,4,CA,103,1,BC,1,1,11,0,200.0,0,INTERNET,9.246841,windows,1,1,0,4
0,0.8,0.44417956,-1,57,40,0.046510648,50.09733,AD,858,6390.46681461808,4060.6985,4341.8745,111,19,CB,90,1,BC,0,1,15,0,200.0,0,INTERNET,5.229001,linux,1,1,0,5
0,0.3,0.3388507,-1,156,40,0.038677912,15.22029,AA,991,8810.677070588281,6812.762,6715.1455,5,6,CA,107,0,BE,0,1,1,0,1500.0,0,INTERNET,4.9248548,other,1,1,0,0
0,0.2,0.2463943,-1,38,20,0.0077514853,-0.95682955,AD,1628,5679.120647808068,3560.5962,5565.7505,6,24,CA,8,1,BE,0,1,15,0,200.0,0,INTERNET,5.774487,other,1,1,0,2
0,0.1,0.6955938,-1,132,20,0.029447274,-1.4946,AB,3843,3391.1551355563347,4078.1602,4875.534,11,17,CA,72,0,BE,1,1,1,0,200.0,0,INTERNET,0.96602976,linux,1,1,0,3
0,0.9,0.09373329,-1,55,30,0.016095193,10.405639,AA,599,5775.188616165549,4861.6626,4122.1284,2,11,CA,127,0,BA,1,1,20,1,500.0,0,INTERNET,0.13685836,linux,0,1,0,5
0,0.8,0.20751454,-1,44,50,0.007069903,28.294512,AA,614,5933.889285602641,2769.193,4648.2095,11,5,CA,98,0,BB,0,1,25,1,200.0,0,INTERNET,4.8975067,windows,0,1,0,3
0,0.1,0.08523361,-1,145,40,0.023005014,-1.8441881,AB,986,5146.365875755428,4110.245,5140.9204,605,10,CA,179,1,BA,1,1,31,1,200.0,0,INTERNET,2.608104,windows,0,1,0,3
0,0.7,0.67445856,-1,82,30,0.0071123736,42.05554,AA,1971,15755.612426034848,4848.3013,5245.516,10,12,CA,97,0,BC,0,1,1,1,200.0,0,INTERNET,4.152285,linux,0,1,0,2
0,0.8,0.32917044,-1,23,50,0.039057333,50.025,AB,771,4143.919510718743,5497.1206,4378.4927,393,4,CA,87,1,BC,1,0,15,0,200.0,0,INTERNET,17.10029,windows,0,1,0,5
0,0.6,0.77916807,-1,42,40,0.00024393744,-1.3027138,AC,4693,6708.7805572068455,6279.1655,5595.946,1,3,CF,62,1,BC,1,1,-1,0,200.0,0,INTERNET,3.7979476,linux,0,1,0,1
0,0.2,0.076357186,30,8,30,0.027182413,-1.9390198,AB,696,8465.266058595615,3661.9429,5127.1553,13,17,CB,56,1,BB,0,1,1,0,200.0,0,INTERNET,5.7107654,windows,0,1,0,2
0,0.3,0.60517293,52,5,30,0.0009169725,-1.5858755,AB,1247,1574.9770350851916,5390.873,5226.655,9,13,CA,196,0,BC,1,0,29,0,1000.0,0,INTERNET,6.166433,linux,1,1,0,3
0,0.9,0.81529504,-1,290,60,0.02821092,-0.6743395,AC,1070,6377.672596511205,4538.5137,5306.2573,0,2,CC,89,0,BB,1,0,-1,1,500.0,0,INTERNET,16.916742,linux,1,1,0,1
0,0.6,0.033690482,-1,53,50,0.016996382,-1.6600233,AB,768,7402.7303832073885,5393.549,4718.178,713,9,CC,108,0,BC,1,1,30,0,500.0,0,INTERNET,5.8085575,linux,0,1,0,3
0,0.9,0.89008623,32,8,30,0.039164722,-0.4719744,AD,1827,6192.033310725898,4959.484,5098.2847,18,6,CA,150,0,BB,1,1,28,0,200.0,0,INTERNET,4.2343717,windows,1,1,0,1
0,0.8,0.18204556,48,7,30,20.678635,-0.5365761,AC,3202,8962.821981152249,7021.008,5486.193,1,19,CA,138,1,BC,0,1,-1,0,200.0,1,INTERNET,13.704045,linux,1,1,0,1
0,0.8,0.11115469,-1,96,30,0.01737243,-0.46360287,AB,3412,8052.262936096768,3852.1912,5293.7783,4,8,CA,153,1,BE,1,1,25,0,500.0,0,INTERNET,4.872604,linux,1,1,0,1
0,0.8,0.38121143,-1,49,60,0.01439669,-0.8991479,AB,862,5981.531593067906,3587.966,3145.5742,15,2,CD,116,1,BC,1,1,30,1,200.0,0,INTERNET,4.793633,windows,0,1,0,7
0,0.9,0.8541583,26,3,30,0.030342251,-0.94940865,AD,1159,1520.3992730320526,3209.2744,3204.541,12,11,CA,203,1,BC,1,1,1,1,990.0,0,INTERNET,2.3834443,linux,1,1,0,7
1,0.7,0.7907643,-1,180,40,0.0105071915,-1.1748863,AC,1825,5157.829697649394,4622.088,4328.7495,0,5,CA,277,0,BA,0,1,-1,0,1500.0,0,INTERNET,3.1319745,windows,1,1,0,5
0,0.9,0.40879393,-1,38,40,0.021689896,-0.61126965,AB,1127,5611.669109395143,4926.1006,4196.6045,2,6,CB,92,1,BB,1,0,5,0,200.0,0,INTERNET,6.9732,windows,1,1,0,4
0,0.2,0.8433765,-1,79,60,0.019337833,-1.1038342,AB,913,4669.20133103528,4271.478,5213.6465,1853,4,CB,101,0,BA,1,0,30,0,200.0,0,INTERNET,1.5587711,windows,1,1,0,2
0,0.1,0.8840243,-1,58,40,5.4530187,-1.0947673,AC,1685,6991.729695103544,6270.994,5146.7285,0,10,CA,180,0,BB,0,1,-1,0,1000.0,0,INTERNET,21.481579,linux,0,1,0,3
0,0.5,0.308563,-1,44,30,0.0050192415,-1.0469246,AB,703,4301.962328746111,3226.2927,3615.515,2,8,CA,275,0,BC,1,1,1,1,1500.0,0,INTERNET,3.0664372,windows,1,1,0,5
0,0.1,0.81817347,197,39,20,0.011629832,-0.8599252,AC,3627,7601.624786486785,5682.4644,5924.4546,1,8,CD,40,0,BE,1,1,-1,0,200.0,0,INTERNET,2.1805196,linux,0,1,0,0
0,0.6,0.48706883,-1,61,40,0.002760947,-1.1972218,AC,3705,4634.920460379522,6527.8784,5445.4927,0,8,CA,167,0,BC,0,1,-1,1,1500.0,0,INTERNET,6.7413282,linux,1,1,0,1
0,0.1,0.90810233,-1,129,40,0.0067621027,-1.1329579,AC,3028,4501.038774352747,5132.1885,4277.099,0,6,CA,130,1,BA,1,0,-1,1,200.0,0,INTERNET,4.2611938,linux,0,1,0,4
0,0.3,0.87637943,-1,181,30,0.024107527,-0.9331951,AD,1830,1384.2975556818146,4295.6387,4982.258,9,5,CA,132,0,BE,0,1,20,0,200.0,0,INTERNET,2.3221734,other,1,1,0,3
0,0.1,0.09650356,58,16,20,0.03336487,-1.73589,AB,426,4299.830459569111,4331.4785,3384.068,9,11,CA,107,0,BC,0,1,22,0,200.0,0,INTERNET,15.21222,windows,1,1,0,5
0,0.1,0.054741584,-1,265,20,0.0061138943,-1.4740803,AB,4354,6676.182276746873,6224.378,6388.019,85,3,CE,15,0,BE,1,1,25,0,200.0,0,INTERNET,3.632888,linux,0,1,0,0
0,0.1,0.77547204,-1,224,40,0.0329192,50.47094,AA,998,7876.337696460201,5588.774,5158.348,1469,5,CA,339,1,BE,1,1,26,1,1000.0,0,INTERNET,4.3014603,windows,0,1,0,2
0,0.3,0.50027835,-1,45,40,2.2973194,-1.1928449,AC,584,6080.134907414772,4781.7676,5517.3804,0,11,CA,-63,1,BC,0,1,-1,0,200.0,0,INTERNET,5.6300344,windows,0,1,0,1
0,0.9,0.01656863,-1,60,30,0.0043922146,-1.3571677,AC,3061,4179.799822954456,4308.808,5131.246,2,8,CA,99,1,BC,0,1,-1,1,200.0,0,INTERNET,6.375498,windows,0,1,0,3
0,0.8,0.42758384,93,137,50,0.8289279,-0.8400437,AC,3629,8713.140911331664,5096.7266,5966.5054,0,4,CA,129,1,BA,1,1,-1,0,2000.0,0,INTERNET,17.975298,other,0,0,0,0
0,0.2,0.06360866,-1,39,30,0.017760035,-1.1838831,AC,667,4368.14888379719,3385.1187,4874.059,0,9,CA,147,1,BB,0,1,-1,0,1000.0,0,INTERNET,2.2004123,linux,0,1,0,3
0,0.6,0.38916802,-1,93,30,0.0036608863,26.569956,AA,563,5105.7601654345945,5766.308,4360.408,13,14,CA,82,0,BE,0,1,30,1,200.0,0,INTERNET,2.1359928,other,1,1,0,6
0,0.9,0.388487,-1,40,40,0.027249144,-0.98816293,AC,2730,7570.414785933,4147.347,4427.305,1,11,CB,98,0,BC,0,1,-1,0,200.0,0,INTERNET,5.5563693,linux,0,1,0,4
0,0.6,0.5873861,-1,54,30,7.5586166,7.9743867,AA,2113,3300.0419982014205,5694.4834,4203.5576,51,7,CA,80,1,BC,0,1,10,0,200.0,0,INTERNET,5.753158,other,0,1,0,6
0,0.1,0.9967741,80,15,30,69.59531,-1.4083763,AC,1423,7758.7214591432385,5502.0757,4837.2764,0,10,CA,130,1,BC,1,1,-1,0,500.0,0,INTERNET,16.070007,windows,0,1,0,3
0,0.1,0.9030961,-1,108,40,0.0020157748,-1.3906622,AD,2481,9743.996372327903,6364.5215,5269.595,1,12,CA,214,1,BB,0,1,1,0,1500.0,0,INTERNET,3.6921194,linux,0,1,0,1
0,0.9,0.91558874,-1,359,50,0.02072164,-0.58327085,AB,1253,6795.259278337953,4953.3037,5507.7944,25,9,CA,98,0,BE,0,1,10,0,200.0,0,INTERNET,4.3901777,windows,0,1,0,2
0,0.4,0.85662055,9,10,20,0.038926452,-0.83450794,AB,340,7961.856283514056,4854.983,4807.447,50,3,CE,165,1,BC,1,1,15,0,500.0,0,INTERNET,2.6905715,linux,1,1,0,3
0,0.8,0.49942935,-1,96,20,0.038190503,-1.0802183,AD,1082,3661.7766742805015,5470.167,5541.447,2,3,CB,83,0,BA,0,1,-1,0,200.0,0,INTERNET,4.391477,other,1,1,0,1
